QuoteRef,Channel,Product,Smoker,Joint?,Person1 Age,Term,TotalPremium,NBC,Sold,JF (Score),WGB (No. of other addresses held),X (Months same person on ER at current address),EF (No. of people not same surname at current address),NOB (Property group),URB (Income group),LSB (Regional banded house price band),BB (Number of CCJs),ND (Months since last CCJ)
NJXS-72,CTM,Level,1.0,0.0,58.0,20,60.11,1961.0,0.0,564.0,1.0,,15.0,3.0,2.0,2.0,0.0,
YRFO-51,Direct,Decreasing with CI,0.0,1.0,43.0,30,29.64,898.58,0.0,,,,,,,,,
ZPZV-16,Direct,Decreasing with CI,0.0,0.0,46.0,20,4.37,131.61,0.0,,,,,,,,,
LLKM-19,CTM,Decreasing,1.0,1.0,35.0,20,11.46,231.6,0.0,562.0,3.0,,8.0,11.0,3.0,2.0,0.0,
QFTW-14,Direct,Decreasing with CI,1.0,0.0,47.0,30,19.9,410.56,0.0,575.0,5.0,,5.0,16.0,5.0,4.0,0.0,
AJRP-39,CTM,Decreasing accelerated,1.0,0.0,42.0,35,15.71,516.08,0.0,,,,,,,,,
CQIC-70,Direct,Level,0.0,1.0,36.0,30,21.13,616.6,0.0,469.0,0.0,37.0,6.0,21.0,7.0,9.0,2.0,23.0
UCXR-25,CTM,Decreasing with CI,0.0,1.0,30.0,20,91.13,2068.84,0.0,,,,,,,,,
XHNU-68,CTM,Decreasing with CI,0.0,1.0,48.0,30,99.62,2002.95,1.0,,,,,,,,,
MICF-75,Direct,Decreasing with CI,0.0,1.0,64.0,30,31.04,652.44,0.0,581.0,3.0,49.0,6.0,16.0,5.0,5.0,0.0,
QYMG-54,MSM,Level,0.0,0.0,34.0,5,36.29,1046.99,1.0,546.0,0.0,,4.0,15.0,6.0,3.0,0.0,
FICG-99,Direct,Level,0.0,1.0,47.0,15,6.1,154.24,0.0,,,,,,,,,
QOHN-45,CTM,Decreasing with CI,0.0,1.0,60.0,35,26.32,515.21,0.0,585.0,3.0,,6.0,,,5.0,0.0,
QRSM-66,MSM,Level,0.0,1.0,46.0,10,23.9,530.02,1.0,568.0,9.0,26.0,19.0,13.0,4.0,10.0,0.0,
ULFE-59,MSM,Level,0.0,0.0,46.0,5,13.19,428.0,0.0,,,,,,,,,
OUOM-22,Direct,Level,0.0,1.0,60.0,35,9.41,230.85,1.0,542.0,3.0,,15.0,21.0,3.0,3.0,0.0,
THIP-78,MSM,Decreasing,1.0,1.0,42.0,30,35.15,878.48,1.0,575.0,2.0,,3.0,11.0,5.0,2.0,0.0,
QEVY-77,CTM,Decreasing,1.0,0.0,48.0,30,4.72,119.43,0.0,,,,,,,,,
HQSK-86,MSM,Level with CI,1.0,1.0,53.0,20,24.18,746.09,1.0,549.0,2.0,6.0,9.0,10.0,6.0,5.0,0.0,
CQUX-30,Direct,Decreasing accelerated,1.0,1.0,52.0,15,30.88,703.39,0.0,552.0,5.0,15.0,8.0,18.0,6.0,8.0,0.0,
EZIF-84,CTM,Decreasing with CI,1.0,0.0,45.0,20,30.35,677.22,0.0,577.0,1.0,,8.0,7.0,3.0,7.0,0.0,
OKEN-22,CTM,Level with CI,1.0,1.0,44.0,30,8.22,160.45,1.0,558.0,2.0,,6.0,14.0,4.0,2.0,0.0,
CKMA-57,MSM,Decreasing accelerated,1.0,0.0,36.0,20,77.46,1542.88,0.0,587.0,3.0,21.0,2.0,14.0,3.0,1.0,0.0,
AETU-33,CTM,Decreasing accelerated,0.0,0.0,45.0,20,7.12,226.66,1.0,566.0,2.0,21.0,7.0,10.0,5.0,5.0,0.0,
EPYD-78,Direct,Level,1.0,1.0,47.0,25,48.57,1100.2,0.0,,,,,,,,,
OMYS-66,CTM,Level,0.0,0.0,51.0,25,80.24,1916.17,0.0,569.0,2.0,21.0,12.0,10.0,3.0,2.0,0.0,
RHXG-17,CTM,Decreasing with CI,1.0,0.0,42.0,20,20.06,475.48,0.0,,,,,,,,,
MQYQ-16,MSM,Level,1.0,0.0,41.0,10,9.62,263.39,0.0,,,,,,,,,
KQJP-90,MSM,Level with CI,0.0,0.0,51.0,30,46.42,1031.64,0.0,567.0,1.0,37.0,4.0,15.0,3.0,4.0,0.0,
QSQO-60,MSM,Level with CI,1.0,0.0,48.0,5,74.77,1814.05,1.0,578.0,2.0,21.0,7.0,2.0,2.0,1.0,0.0,
IKLA-36,MSM,Decreasing with CI,1.0,1.0,44.0,5,97.72,2529.52,0.0,577.0,2.0,21.0,5.0,10.0,5.0,3.0,0.0,
XDFD-77,MSM,Decreasing with CI,1.0,0.0,37.0,15,5.08,167.08,0.0,,,,,,,,,
MGID-14,Direct,Decreasing with CI,0.0,1.0,51.0,20,53.53,1323.17,0.0,577.0,11.0,,3.0,11.0,3.0,3.0,0.0,
RCIG-36,CTM,Level,1.0,0.0,37.0,5,20.01,359.93,0.0,559.0,1.0,21.0,8.0,16.0,5.0,2.0,0.0,
HHCM-95,CTM,Level,0.0,0.0,48.0,10,50.0,1230.08,0.0,584.0,2.0,37.0,3.0,11.0,4.0,1.0,0.0,
VVAP-34,Direct,Level,1.0,1.0,44.0,20,22.81,702.86,0.0,565.0,0.0,,10.0,12.0,5.0,6.0,0.0,
XHQU-80,MSM,Level with CI,0.0,0.0,44.0,5,16.04,454.8,0.0,541.0,3.0,37.0,21.0,16.0,7.0,5.0,0.0,
UPDH-56,CTM,Decreasing with CI,1.0,1.0,52.0,30,60.81,1832.46,0.0,,,,,,,,,
TQYJ-25,CTM,Decreasing,0.0,1.0,46.0,20,10.34,226.12,0.0,564.0,2.0,,5.0,16.0,5.0,3.0,0.0,
QPCW-43,CTM,Level,1.0,1.0,38.0,20,36.22,1116.22,0.0,477.0,,,,17.0,7.0,5.0,,
BSPF-79,Direct,Decreasing with CI,1.0,1.0,49.0,30,29.58,896.46,0.0,500.0,,,,,,,,
NKPU-71,MSM,Decreasing with CI,0.0,1.0,39.0,10,17.72,391.3,1.0,558.0,3.0,,8.0,9.0,4.0,4.0,0.0,
UDVI-33,Direct,Decreasing,0.0,0.0,44.0,10,32.28,976.86,0.0,490.0,,,,10.0,5.0,10.0,,
CWAC-24,Direct,Decreasing with CI,0.0,1.0,51.0,20,7.77,199.73,0.0,538.0,2.0,37.0,5.0,23.0,7.0,9.0,0.0,
BKWA-36,MSM,Decreasing with CI,1.0,0.0,38.0,5,24.2,524.18,0.0,568.0,9.0,,3.0,7.0,2.0,1.0,0.0,
IIID-70,CTM,Level with CI,1.0,0.0,39.0,10,20.74,536.53,0.0,575.0,3.0,,7.0,6.0,4.0,4.0,0.0,
QTJH-98,Direct,Level with CI,0.0,1.0,37.0,5,68.79,1663.72,0.0,,,,,,,,,
APTN-88,MSM,Decreasing accelerated,1.0,0.0,40.0,20,39.17,976.74,0.0,575.0,3.0,,4.0,7.0,1.0,6.0,0.0,
VJFV-92,CTM,Decreasing with CI,1.0,0.0,48.0,20,15.9,440.21,0.0,545.0,0.0,21.0,0.0,18.0,7.0,6.0,0.0,
VCLI-17,MSM,Level,0.0,1.0,33.0,20,31.05,872.71,0.0,571.0,6.0,,1.0,,,,0.0,
LSZY-30,CTM,Decreasing with CI,1.0,0.0,39.0,15,8.03,203.1,0.0,,,,,,,,,
TPDD-60,CTM,Decreasing,0.0,0.0,29.0,20,16.96,383.61,1.0,556.0,1.0,12.0,8.0,9.0,4.0,6.0,0.0,
VOXJ-69,CTM,Decreasing accelerated,1.0,1.0,39.0,10,18.38,371.56,0.0,568.0,7.0,,12.0,6.0,3.0,4.0,0.0,
LUAJ-37,Direct,Decreasing,0.0,0.0,37.0,10,32.38,715.06,1.0,581.0,1.0,21.0,3.0,9.0,1.0,5.0,0.0,
NNTS-83,Direct,Level with CI,1.0,0.0,34.0,20,19.66,534.05,1.0,558.0,3.0,,5.0,11.0,4.0,3.0,0.0,
JDHJ-81,Direct,Decreasing accelerated,1.0,1.0,44.0,5,6.39,0.0,0.0,562.0,5.0,,10.0,12.0,5.0,4.0,0.0,
WCXM-96,CTM,Level,0.0,1.0,41.0,30,13.51,450.67,1.0,553.0,3.0,,5.0,13.0,4.0,2.0,0.0,
EEGH-18,CTM,Level,0.0,0.0,27.0,10,29.4,133.79,1.0,567.0,4.0,20.0,12.0,15.0,6.0,5.0,0.0,
YAJR-61,CTM,Level with CI,1.0,0.0,52.0,10,7.53,244.39,0.0,,,,,,,,,
GHLZ-35,CTM,Level with CI,1.0,0.0,42.0,20,71.5,1445.72,0.0,,,,,,,,,
NTRH-52,MSM,Decreasing,0.0,0.0,37.0,20,3.29,0.0,0.0,578.0,0.0,85.0,0.0,9.0,4.0,5.0,0.0,
TPGU-67,CTM,Decreasing,0.0,1.0,40.0,20,15.44,419.2,0.0,569.0,1.0,61.0,4.0,8.0,4.0,4.0,0.0,
WDPH-91,MSM,Level with CI,1.0,1.0,47.0,30,69.57,1895.15,0.0,573.0,1.0,21.0,8.0,14.0,4.0,5.0,0.0,
JKYH-73,Direct,Level,1.0,0.0,59.0,20,38.84,795.14,1.0,546.0,1.0,60.0,16.0,13.0,5.0,8.0,0.0,
NCCH-53,Direct,Level with CI,0.0,0.0,32.0,20,25.1,749.3,1.0,556.0,0.0,18.0,7.0,12.0,5.0,6.0,0.0,
JQCT-50,Direct,Level,1.0,0.0,55.0,10,24.07,369.59,0.0,572.0,0.0,157.0,4.0,7.0,4.0,7.0,0.0,
VKZA-74,CTM,Level,0.0,0.0,41.0,30,36.22,1090.03,0.0,490.0,,,,10.0,5.0,10.0,,
PLIM-12,CTM,Level,0.0,0.0,58.0,10,20.01,359.93,0.0,559.0,1.0,21.0,8.0,16.0,5.0,2.0,0.0,
GCNO-56,CTM,Decreasing,1.0,0.0,44.0,30,10.32,222.55,1.0,554.0,0.0,,1.0,10.0,8.0,3.0,0.0,
LKFU-15,MSM,Level with CI,1.0,0.0,37.0,5,20.0,452.07,0.0,472.0,8.0,21.0,4.0,9.0,7.0,4.0,2.0,12.0
XNUA-29,CTM,Decreasing with CI,0.0,1.0,50.0,5,6.5,114.01,0.0,537.0,1.0,,10.0,22.0,7.0,8.0,0.0,
SYNS-45,CTM,Level,0.0,0.0,45.0,30,22.13,465.85,0.0,589.0,2.0,,3.0,13.0,2.0,1.0,0.0,
YPBW-50,CTM,Decreasing with CI,0.0,0.0,59.0,20,4.77,133.83,0.0,,,,,,,,,
JNXX-39,MSM,Level with CI,0.0,0.0,34.0,20,36.78,920.69,1.0,575.0,2.0,,3.0,11.0,5.0,2.0,0.0,
FBJY-71,CTM,Decreasing with CI,0.0,0.0,59.0,30,18.03,439.97,0.0,563.0,2.0,,2.0,17.0,5.0,3.0,0.0,
QZGU-43,CTM,Level,1.0,0.0,34.0,5,11.09,159.96,0.0,568.0,2.0,37.0,12.0,6.0,3.0,4.0,0.0,
CLWJ-66,MSM,Level accelerated,1.0,0.0,41.0,10,9.03,233.68,0.0,,,,,,,,,
QFJJ-24,MSM,Level accelerated,1.0,0.0,57.0,30,14.7,412.73,0.0,,,,,,,,,
DNYY-62,CTM,Level with CI,0.0,0.0,41.0,10,35.27,875.17,0.0,561.0,3.0,49.0,3.0,16.0,2.0,5.0,0.0,
RTDR-45,CTM,Level,1.0,1.0,44.0,20,33.22,936.0,0.0,565.0,2.0,,10.0,11.0,5.0,3.0,0.0,
VZIU-19,CTM,Level,1.0,0.0,41.0,30,6.31,172.28,0.0,,,,,,,,,
YKDK-98,Direct,Level with CI,0.0,0.0,44.0,15,25.64,495.58,0.0,513.0,,,,7.0,4.0,4.0,,
HEDX-30,MSM,Level accelerated,1.0,0.0,42.0,20,77.46,1542.88,0.0,587.0,3.0,21.0,2.0,14.0,3.0,1.0,0.0,
WJBP-35,Direct,Level,0.0,0.0,42.0,5,67.91,1890.3,0.0,503.0,2.0,21.0,7.0,17.0,7.0,4.0,1.0,50.0
ZRKW-30,CTM,Decreasing with CI,1.0,1.0,44.0,20,19.15,446.51,1.0,,,,,,,,,
PIQU-62,CTM,Level,1.0,1.0,44.0,40,8.22,204.79,1.0,553.0,3.0,,23.0,13.0,5.0,6.0,0.0,
GUMN-58,CTM,Decreasing with CI,1.0,0.0,37.0,30,47.62,1030.0,1.0,556.0,4.0,,3.0,17.0,3.0,1.0,0.0,
VWFX-97,CTM,Level with CI,0.0,0.0,29.0,20,24.45,656.14,0.0,523.0,2.0,,5.0,24.0,7.0,9.0,0.0,
EUXM-45,MSM,Level accelerated,1.0,0.0,45.0,30,19.52,379.24,0.0,581.0,2.0,,10.0,9.0,4.0,3.0,0.0,
NILJ-90,Direct,Level,1.0,0.0,50.0,20,24.45,656.14,0.0,523.0,2.0,,5.0,24.0,7.0,9.0,0.0,
KAQY-27,Direct,Level with CI,1.0,0.0,52.0,20,18.42,377.16,0.0,561.0,4.0,,13.0,16.0,4.0,4.0,0.0,
UZFW-60,CTM,Level,1.0,1.0,47.0,20,4.2,126.45,0.0,,,,,,,,,
SYBN-14,CTM,Decreasing accelerated,1.0,1.0,46.0,5,26.08,791.96,0.0,555.0,1.0,21.0,9.0,20.0,6.0,8.0,0.0,
ZZFY-78,CTM,Level with CI,1.0,0.0,46.0,10,10.0,297.87,0.0,564.0,3.0,61.0,22.0,11.0,3.0,10.0,0.0,
ILIH-13,Direct,Decreasing with CI,1.0,1.0,35.0,20,10.57,207.03,1.0,,,,,,,,,
PEPZ-95,Direct,Decreasing,0.0,1.0,53.0,35,49.44,1203.46,0.0,,,,,,,,,
CNLD-19,CTM,Level,0.0,1.0,44.0,20,15.71,516.08,0.0,,,,,,,,,
WQBS-94,MSM,Level,1.0,0.0,48.0,20,12.63,313.47,0.0,530.0,3.0,67.0,9.0,23.0,7.0,9.0,0.0,
CNJC-35,CTM,Decreasing with CI,0.0,0.0,32.0,20,69.1,1651.63,0.0,560.0,1.0,,5.0,,6.0,,0.0,
MNKO-56,CTM,Decreasing with CI,1.0,0.0,53.0,25,37.77,739.26,0.0,564.0,6.0,158.0,1.0,,5.0,,0.0,
AHWX-34,MSM,Level,1.0,0.0,51.0,15,20.81,475.14,1.0,556.0,1.0,12.0,8.0,9.0,4.0,6.0,0.0,
MFKH-86,MSM,Level,0.0,0.0,42.0,30,18.75,545.05,0.0,560.0,4.0,,5.0,15.0,4.0,6.0,0.0,
ODRC-16,Direct,Decreasing with CI,1.0,0.0,39.0,40,36.99,1085.3,0.0,554.0,2.0,12.0,1.0,12.0,3.0,4.0,0.0,
OTIF-20,CTM,Level with CI,0.0,0.0,46.0,5,40.39,1293.71,0.0,571.0,0.0,157.0,2.0,11.0,6.0,8.0,0.0,
KTFG-58,Direct,Level,0.0,0.0,47.0,30,23.64,656.97,0.0,,,,,,,,,
CDBM-52,CTM,Level,0.0,1.0,50.0,20,17.41,433.96,0.0,555.0,4.0,,12.0,8.0,4.0,2.0,0.0,
HNJO-77,CTM,Level,0.0,1.0,34.0,10,34.82,948.9,0.0,531.0,2.0,,7.0,19.0,7.0,2.0,0.0,
CQLJ-97,Direct,Level with CI,0.0,0.0,57.0,20,121.16,3463.28,0.0,,,,,,,,,
RWLR-80,CTM,Level,1.0,0.0,37.0,20,34.45,860.39,1.0,575.0,2.0,,3.0,11.0,5.0,2.0,0.0,
KFTX-60,Direct,Level,1.0,0.0,47.0,10,25.24,582.69,0.0,579.0,3.0,21.0,3.0,10.0,5.0,4.0,0.0,
ONGM-50,MSM,Decreasing with CI,1.0,0.0,38.0,20,28.5,506.08,1.0,514.0,4.0,16.0,14.0,23.0,7.0,10.0,0.0,
ZABR-89,CTM,Decreasing with CI,1.0,0.0,32.0,20,144.82,4622.39,0.0,,,,,,,,,
EICE-49,MSM,Decreasing with CI,0.0,1.0,47.0,20,17.94,462.14,0.0,559.0,1.0,,3.0,14.0,4.0,6.0,0.0,
QLCI-59,CTM,Level,1.0,1.0,51.0,20,105.94,3481.16,0.0,,,,,,,,,
KLAR-73,MSM,Decreasing with CI,0.0,0.0,20.0,20,25.0,544.65,1.0,554.0,3.0,,4.0,15.0,4.0,6.0,0.0,
NVUR-85,MSM,Level with CI,1.0,1.0,37.0,20,6.34,208.3,0.0,538.0,9.0,,11.0,16.0,7.0,9.0,0.0,
QDGW-65,CTM,Decreasing with CI,0.0,1.0,50.0,30,24.1,502.64,1.0,581.0,4.0,48.0,6.0,13.0,4.0,2.0,0.0,
BGSO-50,MSM,Decreasing with CI,0.0,0.0,23.0,5,75.54,1473.22,0.0,560.0,4.0,,9.0,9.0,5.0,2.0,0.0,
OALJ-85,MSM,Decreasing accelerated,1.0,0.0,53.0,10,37.53,1197.44,0.0,486.0,,,,10.0,6.0,3.0,,
TDMZ-39,CTM,Level,0.0,0.0,55.0,20,69.49,1597.69,0.0,,,,,,,,,
QVFY-65,Direct,Level with CI,0.0,0.0,59.0,10,16.48,333.91,0.0,564.0,0.0,,14.0,11.0,4.0,1.0,0.0,
SSDT-62,CTM,Decreasing with CI,0.0,1.0,45.0,20,28.8,826.13,0.0,516.0,,,,8.0,3.0,5.0,,
HSVC-36,CTM,Decreasing,1.0,0.0,25.0,5,25.48,728.22,0.0,519.0,0.0,21.0,4.0,13.0,4.0,9.0,1.0,36.0
TDTT-68,CTM,Decreasing,0.0,1.0,62.0,20,41.07,1061.78,1.0,577.0,4.0,12.0,4.0,1.0,1.0,1.0,0.0,
YXDQ-48,Direct,Level with CI,1.0,0.0,52.0,5,68.38,2266.94,0.0,571.0,0.0,21.0,4.0,9.0,4.0,6.0,0.0,
RXPW-30,CTM,Level,0.0,1.0,39.0,20,32.59,985.04,0.0,490.0,,,,10.0,5.0,10.0,,
BBMO-95,MSM,Decreasing accelerated,1.0,0.0,53.0,15,112.29,2833.93,0.0,551.0,1.0,,5.0,13.0,6.0,7.0,0.0,
UPPS-16,Direct,Decreasing with CI,1.0,0.0,41.0,20,32.4,980.13,0.0,490.0,,,,10.0,5.0,10.0,,
QQXK-60,CTM,Level,0.0,1.0,64.0,10,43.26,1042.12,0.0,561.0,3.0,49.0,3.0,16.0,2.0,5.0,0.0,
UTBD-76,Direct,Level with CI,0.0,0.0,46.0,5,27.28,0.0,0.0,567.0,3.0,73.0,8.0,14.0,4.0,3.0,0.0,
JGZT-68,Direct,Level,1.0,0.0,35.0,20,6.53,92.23,1.0,538.0,7.0,20.0,7.0,19.0,7.0,10.0,0.0,
SVQS-71,CTM,Level accelerated,1.0,1.0,54.0,30,8.21,181.27,1.0,,,,,,,,,
FZYE-87,Direct,Decreasing with CI,0.0,0.0,33.0,15,22.41,572.16,0.0,563.0,2.0,,2.0,17.0,5.0,3.0,0.0,
RTJG-76,CTM,Level with CI,0.0,1.0,45.0,30,14.53,380.69,0.0,559.0,3.0,,5.0,11.0,4.0,3.0,0.0,
HRDX-41,Direct,Decreasing with CI,0.0,1.0,43.0,20,21.58,230.4,1.0,575.0,8.0,15.0,5.0,5.0,3.0,6.0,0.0,
TJDU-89,Direct,Level,0.0,0.0,41.0,20,17.72,391.3,1.0,558.0,3.0,,8.0,9.0,4.0,4.0,0.0,
GBUT-16,MSM,Decreasing accelerated,1.0,0.0,38.0,5,3.59,114.49,0.0,,,,,,,,,
REUQ-76,Direct,Level,1.0,1.0,39.0,30,87.79,2204.56,0.0,563.0,2.0,,6.0,9.0,4.0,4.0,0.0,
UCOI-47,Direct,Level,0.0,1.0,44.0,40,27.0,771.3,0.0,490.0,,,,10.0,5.0,10.0,,
BRJB-53,CTM,Level,0.0,0.0,51.0,15,4.07,101.28,0.0,539.0,1.0,21.0,6.0,21.0,7.0,2.0,0.0,
GCCZ-98,CTM,Decreasing with CI,0.0,0.0,38.0,20,25.02,0.0,0.0,567.0,3.0,73.0,8.0,14.0,4.0,3.0,0.0,
ULPR-40,MSM,Level,1.0,1.0,44.0,20,17.77,216.49,0.0,556.0,0.0,,0.0,10.0,8.0,3.0,0.0,
BNMT-49,Direct,Decreasing,0.0,1.0,44.0,20,22.52,521.45,0.0,577.0,1.0,,8.0,7.0,3.0,7.0,0.0,
EHIZ-71,Direct,Level,1.0,0.0,63.0,25,27.21,721.39,0.0,572.0,0.0,7.0,4.0,7.0,4.0,3.0,0.0,
HJAQ-77,Direct,Level,0.0,1.0,41.0,30,6.38,127.34,0.0,,,,,,,,,
LWOL-22,CTM,Level accelerated,0.0,0.0,43.0,25,52.17,1041.1,0.0,,,,,,,,,
TPSH-80,CTM,Decreasing with CI,0.0,0.0,47.0,20,11.44,292.07,0.0,549.0,2.0,,3.0,11.0,7.0,4.0,0.0,
BSAR-94,CTM,Level with CI,1.0,1.0,32.0,20,9.32,305.2,0.0,,,,,,,,,
BGDZ-28,CTM,Decreasing with CI,1.0,0.0,51.0,20,4.76,115.73,0.0,544.0,4.0,,5.0,19.0,6.0,10.0,0.0,
AJIW-28,MSM,Level,0.0,0.0,39.0,30,19.84,470.02,0.0,,,,,,,,,
VTEX-14,Direct,Level,1.0,1.0,53.0,20,11.46,231.6,0.0,562.0,3.0,,8.0,11.0,3.0,2.0,0.0,
XLIA-43,Direct,Decreasing with CI,0.0,1.0,36.0,25,13.96,365.64,1.0,561.0,7.0,15.0,8.0,11.0,4.0,2.0,0.0,
SHOP-68,MSM,Level,1.0,1.0,39.0,20,11.86,288.6,1.0,555.0,6.0,,15.0,15.0,5.0,4.0,0.0,
ZIEV-72,Direct,Decreasing,0.0,1.0,36.0,30,25.92,0.0,0.0,572.0,4.0,,0.0,6.0,8.0,6.0,0.0,
QXEE-78,CTM,Decreasing accelerated,1.0,0.0,43.0,10,25.63,644.65,1.0,544.0,1.0,,55.0,9.0,6.0,8.0,0.0,
ACLW-23,MSM,Level with CI,0.0,0.0,29.0,30,12.42,321.17,0.0,,,,,,,,,
YFYT-19,Direct,Level,0.0,1.0,31.0,20,49.77,1365.81,0.0,,,,,,,,,
GGKJ-87,Direct,Level accelerated,0.0,0.0,44.0,20,3.76,87.11,1.0,583.0,0.0,73.0,5.0,17.0,4.0,9.0,0.0,
GQIW-25,Direct,Decreasing,1.0,1.0,54.0,30,13.07,389.43,0.0,537.0,2.0,37.0,7.0,22.0,7.0,9.0,0.0,
ZMUO-95,Direct,Level,0.0,1.0,39.0,25,17.19,338.98,0.0,576.0,9.0,,22.0,7.0,3.0,2.0,0.0,
GVUN-80,MSM,Level with CI,0.0,1.0,37.0,30,7.88,208.94,0.0,,,,,,,,,
IPKG-98,CTM,Level,0.0,0.0,42.0,20,21.16,482.81,1.0,568.0,3.0,,4.0,10.0,4.0,8.0,0.0,
XVFF-62,CTM,Level,0.0,0.0,48.0,30,24.89,480.73,0.0,575.0,2.0,12.0,0.0,,6.0,,0.0,
DZFD-85,Direct,Decreasing,1.0,1.0,35.0,10,20.0,608.87,0.0,,,,,,,,,
BEZL-89,CTM,Level,1.0,0.0,43.0,10,7.08,187.58,0.0,,,,,,,,,
HUWL-85,Direct,Level with CI,0.0,0.0,35.0,30,24.1,502.64,1.0,581.0,4.0,48.0,6.0,13.0,4.0,2.0,0.0,
ZTNE-48,CTM,Level,0.0,0.0,43.0,15,14.42,307.73,0.0,,,,,,,,,
IQWQ-61,Direct,Level with CI,1.0,1.0,55.0,25,13.15,320.03,0.0,544.0,4.0,,5.0,19.0,6.0,10.0,0.0,
XIAW-19,CTM,Level,0.0,0.0,47.0,30,13.42,269.92,0.0,561.0,2.0,,3.0,18.0,6.0,7.0,0.0,
EINZ-91,CTM,Decreasing,1.0,0.0,43.0,30,15.53,456.48,0.0,537.0,2.0,37.0,7.0,22.0,7.0,9.0,0.0,
UISG-15,MSM,Decreasing,1.0,0.0,45.0,5,23.9,530.02,0.0,568.0,9.0,26.0,19.0,13.0,4.0,10.0,0.0,
WDIE-30,Direct,Decreasing accelerated,0.0,1.0,39.0,30,18.57,428.53,0.0,562.0,5.0,,6.0,21.0,6.0,2.0,0.0,
GPDJ-59,CTM,Decreasing accelerated,0.0,0.0,35.0,15,24.93,525.94,0.0,,,,,,,,,
NQOV-35,Direct,Level,1.0,1.0,48.0,20,40.1,1076.35,0.0,603.0,2.0,205.0,3.0,19.0,3.0,6.0,0.0,
GNIM-32,CTM,Level,0.0,0.0,43.0,30,19.69,432.44,0.0,563.0,2.0,,2.0,17.0,5.0,3.0,0.0,
DLGL-72,CTM,Level,1.0,0.0,48.0,30,5.61,192.73,0.0,,,,,,,,,
HKSL-86,MSM,Level,0.0,0.0,43.0,30,28.24,688.45,1.0,527.0,1.0,,7.0,20.0,8.0,9.0,0.0,
OVYH-33,CTM,Decreasing,1.0,1.0,32.0,20,24.07,369.59,0.0,572.0,0.0,157.0,4.0,7.0,4.0,7.0,0.0,
YFIP-86,Direct,Level,0.0,1.0,41.0,40,100.0,3022.9,0.0,546.0,3.0,55.0,8.0,12.0,6.0,7.0,0.0,
UGGR-67,Direct,Level,1.0,0.0,47.0,25,100.98,2274.08,0.0,,,,,,,,,
GMAW-82,Direct,Decreasing with CI,0.0,0.0,48.0,20,18.23,535.99,0.0,539.0,5.0,,5.0,17.0,6.0,4.0,0.0,
YOKL-43,Direct,Level with CI,0.0,1.0,46.0,20,58.07,1643.73,0.0,550.0,4.0,,6.0,13.0,5.0,7.0,0.0,
KDPM-93,Direct,Decreasing,1.0,1.0,48.0,20,15.15,167.89,0.0,,,,,,,,,
AERN-25,Direct,Level,1.0,0.0,47.0,30,53.36,1224.5,0.0,551.0,0.0,48.0,6.0,15.0,5.0,3.0,0.0,
LEKT-76,CTM,Level,1.0,1.0,46.0,20,15.15,167.89,0.0,,,,,,,,,
PYHP-99,Direct,Decreasing,1.0,0.0,45.0,20,61.82,1275.89,0.0,,,,,,,,,
KBEK-14,CTM,Decreasing accelerated,1.0,1.0,34.0,30,14.66,323.73,0.0,563.0,2.0,,2.0,17.0,5.0,3.0,0.0,
NUHL-10,MSM,Decreasing,1.0,0.0,33.0,15,37.97,940.92,1.0,,,,,,,,,
EPAP-90,Direct,Level,1.0,0.0,54.0,20,27.64,665.55,0.0,532.0,3.0,,3.0,18.0,6.0,6.0,0.0,
RZDJ-51,CTM,Level accelerated,0.0,1.0,51.0,30,255.67,8228.77,0.0,598.0,0.0,,0.0,8.0,3.0,1.0,0.0,
SQCJ-39,CTM,Level,1.0,0.0,44.0,40,6.15,185.02,0.0,,,,,,,,,
OVEH-24,CTM,Level with CI,1.0,1.0,46.0,20,24.18,746.09,0.0,549.0,2.0,6.0,9.0,10.0,6.0,5.0,0.0,
OQSX-19,Direct,Level accelerated,1.0,1.0,33.0,40,26.76,776.94,0.0,,,,,,,,,
GJMC-25,Direct,Decreasing accelerated,0.0,1.0,26.0,30,8.1,232.37,1.0,555.0,3.0,,4.0,18.0,5.0,5.0,0.0,
SABL-46,CTM,Level,0.0,1.0,50.0,30,30.84,994.6,0.0,490.0,,,,10.0,5.0,10.0,,
NEIC-19,CTM,Decreasing with CI,0.0,0.0,50.0,30,30.39,623.91,0.0,572.0,3.0,,6.0,6.0,3.0,7.0,0.0,
VDJL-62,CTM,Decreasing,1.0,1.0,37.0,30,24.18,746.09,0.0,549.0,2.0,6.0,9.0,10.0,6.0,5.0,0.0,
MDSX-59,Direct,Level,1.0,1.0,52.0,30,12.54,275.14,1.0,542.0,1.0,,8.0,22.0,6.0,7.0,0.0,
JRBB-65,Direct,Level accelerated,1.0,1.0,31.0,30,16.96,413.26,0.0,565.0,0.0,,10.0,12.0,5.0,6.0,0.0,
ZSPH-87,MSM,Decreasing,1.0,1.0,47.0,20,7.87,191.53,0.0,569.0,0.0,4.0,3.0,11.0,3.0,1.0,0.0,
HZQH-29,CTM,Level,1.0,0.0,43.0,20,15.05,341.54,1.0,554.0,1.0,,5.0,18.0,6.0,9.0,0.0,
QWIS-90,CTM,Decreasing,0.0,0.0,31.0,30,71.02,1222.5,0.0,568.0,0.0,,12.0,12.0,4.0,4.0,0.0,
SIVM-74,CTM,Level,0.0,1.0,40.0,35,55.27,1624.43,0.0,,,,,,,,,
