QuoteRef,Channel,Product,Smoker,Joint?,Person1 Age,Term,TotalPremium,NBC,Sold,JF (Score),WGB (No. of other addresses held),X (Months same person on ER at current address),EF (No. of people not same surname at current address),NOB (Property group),URB (Income group),LSB (Regional banded house price band),BB (Number of CCJs),ND (Months since last CCJ)
DLAF-51,MSM,Decreasing with CI,0.0,0,52.0,25,39.33,900.21,0,,,,,,,,,
WZYW-74,CTM,Level with CI,1.0,0,47.0,20,67.66,1638.84,0,,,,,,,,,
EWYL-51,CTM,Level,1.0,0,50.0,20,39.33,900.21,0,,,,,,,,,
RMKX-64,CTM,Decreasing,0.0,1,45.0,20,50.36,1163.03,0,,,,,,,,,
XTZQ-83,MSM,Decreasing accelerated,1.0,0,47.0,30,39.33,900.21,0,,,,,,,,,
BWJB-18,CTM,Decreasing,1.0,0,21.0,40,43.95,1000.21,0,,,,,,,,,
EPYD-78,Direct,Level,1.0,1,47.0,25,48.57,1100.2,0,,,,,,,,,
FPBD-62,MSM,Level,0.0,0,59.0,10,43.95,1000.21,0,,,,,,,,,
RFYO-83,CTM,Level,1.0,0,47.0,10,12.02,306.84,0,,,,,,,,,
XPGM-53,Direct,Level,1.0,0,45.0,20,54.45,1304.8,0,,,,,,,,,
RJZP-20,CTM,Level accelerated,1.0,1,45.0,30,8.8,131.02,1,562.0,1.0,97.0,8.0,13,5,6.0,0.0,
UCDU-89,CTM,Level with CI,0.0,0,54.0,20,8.8,131.02,1,562.0,1.0,97.0,8.0,13,5,6.0,0.0,
VZZI-32,CTM,Level with CI,1.0,0,46.0,10,8.8,131.02,1,562.0,1.0,97.0,8.0,13,5,6.0,0.0,
UARG-89,CTM,Level with CI,1.0,1,33.0,30,6.04,83.74,1,580.0,3.0,,0.0,11,5,8.0,0.0,
YXYZ-45,CTM,Decreasing,1.0,1,38.0,10,15.69,212.36,0,569.0,0.0,10.0,9.0,6,3,1.0,0.0,
TUKF-88,CTM,Decreasing with CI,1.0,0,34.0,30,15.69,212.36,0,569.0,0.0,10.0,9.0,6,3,1.0,0.0,
AKDK-51,MSM,Decreasing with CI,1.0,1,44.0,20,15.69,212.36,0,569.0,0.0,10.0,9.0,6,3,1.0,0.0,
ZKQQ-79,MSM,Level accelerated,1.0,0,45.0,30,15.31,354.2,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
WCZZ-85,CTM,Decreasing accelerated,1.0,0,25.0,35,16.48,380.11,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
YHCG-28,CTM,Decreasing with CI,1.0,0,62.0,35,15.31,354.2,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
FOZG-55,Direct,Level,0.0,1,49.0,20,15.31,354.2,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
WOXM-45,CTM,Decreasing with CI,0.0,1,51.0,20,15.31,354.2,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
YCLX-78,CTM,Level with CI,1.0,1,58.0,20,7.64,105.84,1,580.0,3.0,,0.0,11,5,8.0,0.0,
SFPJ-24,Direct,Decreasing with CI,0.0,0,54.0,20,6.04,83.74,1,580.0,3.0,,0.0,11,5,8.0,0.0,
QOPV-89,Direct,Level with CI,0.0,0,51.0,20,27.7,854.41,0,,,,,,,,,
LSCE-93,CTM,Decreasing,1.0,0,41.0,30,31.25,964.09,0,,,,,,,,,
HLWT-34,Direct,Decreasing accelerated,0.0,1,51.0,20,24.14,744.73,0,,,,,,,,,
VWKG-48,CTM,Level,0.0,0,34.0,10,24.14,744.73,0,,,,,,,,,
KLOX-61,CTM,Level,1.0,0,56.0,5,24.14,744.73,0,,,,,,,,,
HKKO-28,CTM,Decreasing with CI,0.0,0,46.0,10,33.23,699.92,0,589.0,1.0,205.0,3.0,7,5,1.0,0.0,
CESZ-55,CTM,Decreasing with CI,1.0,1,38.0,15,33.23,699.92,0,589.0,1.0,205.0,3.0,7,5,1.0,0.0,
MBED-58,CTM,Level with CI,1.0,0,43.0,20,18.37,472.56,0,587.0,0.0,61.0,11.0,6,2,6.0,0.0,
PQHD-53,Direct,Level with CI,0.0,0,61.0,20,18.37,472.56,0,587.0,0.0,61.0,11.0,6,2,6.0,0.0,
ZDWG-40,CTM,Level with CI,1.0,1,26.0,20,18.37,472.56,0,587.0,0.0,61.0,11.0,6,2,6.0,0.0,
YXRU-91,Direct,Level,0.0,0,51.0,30,31.41,641.9,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
TIGG-39,Direct,Level,1.0,1,34.0,20,33.32,692.97,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
KDYS-78,MSM,Decreasing,1.0,0,52.0,25,32.2,669.17,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
WVCS-53,MSM,Decreasing with CI,0.0,0,49.0,30,30.35,619.91,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
GSPK-57,Direct,Level with CI,1.0,1,50.0,20,31.41,641.9,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
RIQC-65,Direct,Level,1.0,0,40.0,5,31.41,641.9,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
MIHM-30,CTM,Decreasing,0.0,1,47.0,5,31.41,641.9,1,558.0,1.0,85.0,1.0,12,7,6.0,0.0,
FBFN-68,Direct,Level,1.0,0,44.0,30,25.5,515.36,0,562.0,1.0,21.0,6.0,8,5,9.0,0.0,
QCUZ-31,CTM,Decreasing with CI,1.0,0,49.0,30,10.64,233.49,0,567.0,3.0,31.0,4.0,6,6,2.0,0.0,
GZLN-92,CTM,Level with CI,1.0,0,36.0,5,10.64,233.49,0,567.0,3.0,31.0,4.0,6,6,2.0,0.0,
RQZH-12,Direct,Decreasing accelerated,0.0,1,62.0,30,10.64,233.49,0,567.0,3.0,31.0,4.0,6,6,2.0,0.0,
UJDY-52,CTM,Level with CI,1.0,1,29.0,40,10.64,233.49,0,567.0,3.0,31.0,4.0,6,6,2.0,0.0,
RSGC-92,MSM,Level,0.0,0,40.0,30,18.38,432.34,1,571.0,10.0,21.0,8.0,9,4,7.0,0.0,
AKTZ-98,MSM,Level with CI,1.0,0,48.0,10,19.98,420.74,1,571.0,10.0,21.0,8.0,9,4,7.0,0.0,
XHZW-58,Direct,Decreasing accelerated,0.0,0,46.0,20,19.98,420.74,1,571.0,10.0,21.0,8.0,9,4,7.0,0.0,
GULN-40,Direct,Level with CI,1.0,0,50.0,20,22.96,526.1,1,571.0,10.0,21.0,8.0,9,4,7.0,0.0,
JLHM-46,Direct,Level with CI,0.0,0,36.0,20,19.98,420.74,1,571.0,10.0,21.0,8.0,9,4,7.0,0.0,
WRTK-83,Direct,Decreasing with CI,1.0,0,53.0,25,19.98,420.74,1,571.0,10.0,21.0,8.0,9,4,7.0,0.0,
PGNP-64,CTM,Level with CI,0.0,0,34.0,40,26.57,687.35,0,550.0,0.0,11.0,14.0,12,4,6.0,0.0,
WDGF-19,CTM,Level accelerated,0.0,1,44.0,5,26.57,687.35,0,550.0,0.0,11.0,14.0,12,4,6.0,0.0,
HYEM-39,CTM,Decreasing with CI,0.0,0,35.0,25,18.48,471.23,0,,,,,,,,,
TUBS-11,Direct,Decreasing with CI,0.0,0,24.0,20,18.48,471.23,0,,,,,,,,,
FFZN-19,MSM,Level,0.0,0,47.0,15,26.94,696.99,0,,,,,,,,,
DDTR-20,Direct,Level accelerated,0.0,1,62.0,20,23.69,599.78,0,551.0,2.0,,6.0,23,6,3.0,0.0,
ZMTZ-29,CTM,Level with CI,1.0,1,51.0,20,23.69,599.78,0,551.0,2.0,,6.0,23,6,3.0,0.0,
XHAE-44,Direct,Level with CI,0.0,0,45.0,20,23.69,599.78,0,551.0,2.0,,6.0,23,6,3.0,0.0,
NITH-85,CTM,Decreasing accelerated,1.0,0,62.0,20,23.69,599.78,0,551.0,2.0,,6.0,23,6,3.0,0.0,
YOOG-54,MSM,Decreasing with CI,0.0,1,46.0,20,138.47,4140.44,0,568.0,0.0,72.0,5.0,10,3,7.0,0.0,
ELXU-61,MSM,Decreasing accelerated,0.0,1,61.0,20,138.47,4140.44,0,568.0,0.0,72.0,5.0,10,3,7.0,0.0,
OLEV-76,CTM,Decreasing with CI,1.0,1,45.0,20,222.43,6683.68,0,568.0,0.0,72.0,5.0,10,3,7.0,0.0,
DRVT-22,CTM,Level accelerated,1.0,1,30.0,30,25.11,653.24,0,543.0,4.0,,11.0,12,6,7.0,0.0,
TZUK-53,CTM,Decreasing,1.0,0,35.0,10,19.58,502.42,0,543.0,4.0,,11.0,12,6,7.0,0.0,
SYHN-32,CTM,Level,1.0,0,46.0,25,25.11,653.24,0,543.0,4.0,,11.0,12,6,7.0,0.0,
ATWG-61,Direct,Level with CI,1.0,1,46.0,30,36.6,943.84,0,546.0,0.0,168.0,1.0,20,6,10.0,0.0,
OHLE-57,CTM,Decreasing,1.0,1,46.0,30,23.94,449.54,0,546.0,0.0,168.0,1.0,20,6,10.0,0.0,
VWGG-85,CTM,Level accelerated,0.0,0,48.0,30,29.0,458.88,0,546.0,0.0,168.0,1.0,20,6,10.0,0.0,
JLEB-25,Direct,Level,0.0,0,45.0,20,15.88,348.52,1,441.0,4.0,72.0,2.0,22,7,6.0,2.0,6.0
IEXT-16,Direct,Decreasing,1.0,1,41.0,10,15.88,348.52,1,441.0,4.0,72.0,2.0,22,7,6.0,2.0,6.0
KJUT-73,CTM,Level with CI,0.0,0,52.0,5,15.88,348.52,1,441.0,4.0,72.0,2.0,22,7,6.0,2.0,6.0
BJMZ-98,CTM,Decreasing with CI,1.0,1,54.0,30,40.39,1293.71,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
TTXR-51,Direct,Level accelerated,1.0,0,36.0,30,30.89,998.2,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
NTFB-86,CTM,Level,1.0,0,58.0,20,35.3,811.61,0,559.0,3.0,,5.0,20,6,6.0,0.0,
EDEV-71,MSM,Level,1.0,0,25.0,25,29.24,650.98,0,559.0,3.0,,5.0,20,6,6.0,0.0,
THCT-14,MSM,Level accelerated,0.0,0,37.0,15,10.49,223.77,1,575.0,2.0,21.0,11.0,17,4,2.0,0.0,
BBSX-23,Direct,Level with CI,0.0,0,41.0,15,12.08,257.74,1,575.0,2.0,21.0,11.0,17,4,2.0,0.0,
SXWY-39,CTM,Level,1.0,0,40.0,20,10.49,223.77,1,575.0,2.0,21.0,11.0,17,4,2.0,0.0,
LHTW-61,Direct,Level,1.0,1,46.0,20,11.36,348.25,0,550.0,1.0,,4.0,19,6,8.0,0.0,
IMCX-50,MSM,Decreasing with CI,1.0,0,33.0,20,11.36,348.25,0,550.0,1.0,,4.0,19,6,8.0,0.0,
UVYZ-85,CTM,Level,1.0,1,49.0,20,11.36,348.25,0,550.0,1.0,,4.0,19,6,8.0,0.0,
LLVY-38,MSM,Level accelerated,0.0,0,39.0,20,5.53,176.02,0,565.0,0.0,86.0,0.0,,4,,0.0,
ODOU-99,CTM,Decreasing,1.0,0,44.0,5,19.19,406.74,0,541.0,7.0,,6.0,11,7,5.0,0.0,
XFJQ-51,MSM,Level,0.0,0,43.0,25,12.38,312.61,0,589.0,2.0,,3.0,13,2,1.0,0.0,
PBNQ-16,CTM,Decreasing with CI,1.0,0,41.0,30,12.38,312.61,0,589.0,2.0,,3.0,13,2,1.0,0.0,
WEGR-13,MSM,Decreasing,1.0,0,37.0,20,12.38,312.61,0,589.0,2.0,,3.0,13,2,1.0,0.0,
SYNS-45,CTM,Level,0.0,0,45.0,30,22.13,465.85,0,589.0,2.0,,3.0,13,2,1.0,0.0,
EKNH-99,CTM,Level,1.0,1,43.0,30,46.9,1485.63,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
YHJI-28,MSM,Level with CI,0.0,0,58.0,20,44.89,1173.16,0,,,,,,,,,
COEG-64,Direct,Level accelerated,1.0,1,49.0,20,34.09,796.46,1,,,,,,,,,
GXNX-77,CTM,Level,1.0,0,40.0,15,26.58,791.81,0,,,,,,,,,
LNIA-56,MSM,Level,1.0,0,35.0,5,26.58,791.81,0,,,,,,,,,
CQLJ-97,Direct,Level with CI,0.0,0,57.0,20,121.16,3463.28,0,,,,,,,,,
TOQA-16,CTM,Level,0.0,0,47.0,20,121.16,3463.28,0,,,,,,,,,
XQES-88,MSM,Level,1.0,0,49.0,30,82.84,2238.68,0,575.0,1.0,16.0,9.0,7,3,5.0,0.0,
OTIF-20,CTM,Level with CI,0.0,0,46.0,5,40.39,1293.71,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
XTWX-74,MSM,Level with CI,1.0,0,47.0,20,30.89,998.2,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
RXKG-17,Direct,Decreasing,1.0,0,53.0,30,40.39,1293.71,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
JJPM-51,MSM,Decreasing with CI,1.0,0,46.0,5,46.9,1485.63,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
KSTN-19,CTM,Decreasing with CI,1.0,1,41.0,10,68.17,2186.14,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
SRXV-23,MSM,Level accelerated,1.0,0,43.0,15,30.89,998.2,0,571.0,0.0,157.0,2.0,11,6,8.0,0.0,
PRPJ-26,Direct,Decreasing with CI,1.0,0,39.0,5,104.39,2616.54,0,498.0,,,,6,2,3.0,,
HNKI-11,MSM,Level with CI,0.0,1,38.0,15,31.52,757.74,0,560.0,4.0,,21.0,11,5,6.0,0.0,
UGOH-94,MSM,Level with CI,1.0,1,57.0,15,31.52,757.74,0,560.0,4.0,,21.0,11,5,6.0,0.0,
NVOY-91,Direct,Level with CI,1.0,1,42.0,5,3.76,87.11,1,583.0,0.0,73.0,5.0,17,4,9.0,0.0,
GGKJ-87,Direct,Level accelerated,0.0,0,44.0,20,3.76,87.11,1,583.0,0.0,73.0,5.0,17,4,9.0,0.0,
BXWE-71,MSM,Level with CI,1.0,0,41.0,20,3.76,87.11,1,583.0,0.0,73.0,5.0,17,4,9.0,0.0,
PGWJ-61,Direct,Decreasing with CI,0.0,1,38.0,30,20.25,424.34,0,589.0,2.0,,3.0,13,2,1.0,0.0,
OYUO-20,CTM,Decreasing,1.0,0,45.0,20,20.25,424.34,0,589.0,2.0,,3.0,13,2,1.0,0.0,
LHIG-47,Direct,Level with CI,0.0,1,54.0,10,13.16,262.58,0,589.0,2.0,,3.0,13,2,1.0,0.0,
WEYQ-64,CTM,Level accelerated,1.0,0,52.0,20,26.26,602.96,0,571.0,3.0,,1.0,15,1,1.0,0.0,
BVYU-16,CTM,Level,0.0,0,46.0,5,26.26,602.96,0,571.0,3.0,,1.0,15,1,1.0,0.0,
MCNR-99,CTM,Decreasing with CI,1.0,0,51.0,30,8.79,305.73,0,581.0,0.0,,5.0,7,4,1.0,0.0,
EFBK-50,MSM,Decreasing with CI,1.0,0,52.0,20,8.79,305.73,0,581.0,0.0,,5.0,7,4,1.0,0.0,
IWWX-21,Direct,Decreasing with CI,0.0,0,50.0,30,40.57,1263.31,0,585.0,1.0,,1.0,11,8,5.0,0.0,
QWUX-31,CTM,Decreasing with CI,1.0,1,42.0,20,21.44,452.98,0,578.0,3.0,49.0,5.0,12,3,3.0,0.0,
XXSJ-88,CTM,Decreasing,1.0,0,39.0,20,13.56,377.02,0,548.0,0.0,,7.0,18,7,4.0,0.0,
WJXY-26,MSM,Decreasing with CI,0.0,0,48.0,20,62.24,1824.54,0,582.0,5.0,,3.0,7,3,2.0,0.0,
KOZE-26,CTM,Level,1.0,0,40.0,20,209.09,4268.61,0,582.0,5.0,,3.0,7,3,2.0,0.0,
VPTA-67,CTM,Level,1.0,0,50.0,5,13.02,376.4,1,,,,,,,,,
AECW-16,CTM,Level,0.0,1,41.0,20,13.02,376.4,1,,,,,,,,,
MBIO-40,CTM,Level,0.0,0,47.0,30,6.08,168.16,1,,,,,,,,,
MFIX-89,CTM,Decreasing,0.0,0,32.0,20,8.05,217.96,1,,,,,,,,,
XVPP-66,CTM,Decreasing with CI,1.0,0,52.0,10,13.02,376.4,1,,,,,,,,,
YUQX-73,MSM,Decreasing with CI,1.0,0,49.0,20,15.0,422.27,0,536.0,,,,7,3,3.0,,
VEFB-26,Direct,Level,1.0,1,44.0,20,39.33,900.21,0,,,,,,,,,
ADWQ-19,CTM,Decreasing with CI,0.0,1,43.0,20,67.66,1638.84,0,,,,,,,,,
DUDK-60,CTM,Level,0.0,0,34.0,15,39.33,900.21,0,,,,,,,,,
GTTN-41,Direct,Level with CI,1.0,1,47.0,30,50.36,1163.03,0,,,,,,,,,
MHKO-33,CTM,Level with CI,0.0,0,47.0,20,39.33,900.21,0,,,,,,,,,
ANUW-64,Direct,Level,1.0,0,50.0,25,43.95,1000.21,0,,,,,,,,,
MFBT-41,Direct,Level with CI,1.0,1,24.0,40,48.57,1100.2,0,,,,,,,,,
QZQH-42,Direct,Decreasing with CI,1.0,0,51.0,5,43.95,1000.21,0,,,,,,,,,
EJGS-70,Direct,Level,0.0,0,38.0,20,12.02,306.84,0,,,,,,,,,
OYED-32,Direct,Decreasing accelerated,0.0,0,52.0,30,54.45,1304.8,0,,,,,,,,,
VYCU-32,CTM,Level with CI,1.0,0,56.0,25,13.56,377.02,0,548.0,0.0,,7.0,18,7,4.0,0.0,
OVEA-93,CTM,Decreasing,0.0,1,35.0,20,24.91,432.21,0,539.0,4.0,158.0,4.0,,7,,0.0,
ELJD-53,CTM,Decreasing with CI,0.0,0,30.0,20,24.91,432.21,0,539.0,4.0,158.0,4.0,,7,,0.0,
JSRK-24,Direct,Level accelerated,0.0,0,44.0,30,67.14,1173.0,0,539.0,4.0,158.0,4.0,,7,,0.0,
WYDP-62,MSM,Decreasing with CI,0.0,0,57.0,30,16.85,392.04,0,487.0,,,,11,5,6.0,,
NFCU-65,Direct,Level,1.0,1,59.0,30,16.85,392.04,0,487.0,,,,11,5,6.0,,
XEAE-73,CTM,Decreasing with CI,0.0,0,46.0,10,31.39,1019.17,0,577.0,3.0,,17.0,8,3,1.0,0.0,
DUIU-43,CTM,Level with CI,1.0,1,34.0,20,42.38,1375.96,0,577.0,3.0,,17.0,8,3,1.0,0.0,
JNEC-68,MSM,Level,1.0,0,53.0,10,40.55,1316.59,0,577.0,3.0,,17.0,8,3,1.0,0.0,
GSRB-32,MSM,Level,1.0,1,35.0,30,40.55,1316.59,0,577.0,3.0,,17.0,8,3,1.0,0.0,
LBVP-42,CTM,Level,1.0,1,51.0,10,47.64,1385.56,0,577.0,3.0,,17.0,8,3,1.0,0.0,
XJAA-67,Direct,Decreasing,0.0,0,39.0,40,42.6,1207.77,0,,,,,,,,,
ZEKG-14,Direct,Level,0.0,0,24.0,20,22.81,612.0,0,,,,,,,,,
BRFA-36,Direct,Decreasing with CI,0.0,1,60.0,10,22.81,612.0,0,,,,,,,,,
SPNA-41,Direct,Level with CI,1.0,1,45.0,20,30.27,849.11,0,565.0,5.0,,10.0,11,3,7.0,0.0,
TXDU-10,CTM,Decreasing with CI,1.0,0,33.0,30,24.49,804.71,0,565.0,5.0,,10.0,11,3,7.0,0.0,
EUWF-39,CTM,Decreasing,1.0,1,35.0,30,20.81,538.25,0,565.0,5.0,,10.0,11,3,7.0,0.0,
GXPV-15,MSM,Level,1.0,1,56.0,20,20.81,538.25,0,565.0,5.0,,10.0,11,3,7.0,0.0,
HPTA-34,CTM,Decreasing,1.0,0,50.0,30,34.36,888.78,0,565.0,5.0,,10.0,11,3,7.0,0.0,
OCGV-41,CTM,Level,0.0,0,40.0,30,23.83,612.02,1,,,,,,,,,
SUQR-73,Direct,Decreasing with CI,1.0,0,42.0,5,23.83,612.02,0,,,,,,,,,
MQQH-66,MSM,Level,1.0,1,40.0,30,23.83,612.02,0,,,,,,,,,
PMGE-30,CTM,Level,1.0,1,42.0,20,23.83,612.02,1,,,,,,,,,
ACNL-67,CTM,Level,1.0,0,52.0,30,23.83,612.02,1,,,,,,,,,
HHCM-95,CTM,Level,0.0,0,48.0,10,50.0,1230.08,0,584.0,2.0,37.0,3.0,11,4,1.0,0.0,
QRIA-45,CTM,Decreasing,1.0,0,32.0,20,50.0,1283.57,0,584.0,2.0,37.0,3.0,11,4,1.0,0.0,
EXDV-73,CTM,Level,1.0,1,45.0,10,50.0,1283.57,0,584.0,2.0,37.0,3.0,11,4,1.0,0.0,
CNZV-59,CTM,Level with CI,1.0,1,44.0,10,29.99,734.97,0,584.0,2.0,37.0,3.0,11,4,1.0,0.0,
JJAP-94,CTM,Level,0.0,0,43.0,5,31.52,587.2,0,537.0,1.0,16.0,5.0,18,6,1.0,0.0,
VJUB-97,Direct,Decreasing,1.0,0,59.0,30,23.33,435.46,0,537.0,1.0,16.0,5.0,18,6,1.0,0.0,
JFWJ-81,MSM,Level accelerated,1.0,1,36.0,30,31.52,587.2,0,537.0,1.0,16.0,5.0,18,6,1.0,0.0,
CXGK-66,Direct,Decreasing,1.0,1,50.0,20,23.33,435.46,0,537.0,1.0,16.0,5.0,18,6,1.0,0.0,
GFKY-52,Direct,Level with CI,1.0,0,38.0,30,16.17,299.44,0,537.0,1.0,16.0,5.0,18,6,1.0,0.0,
PHKV-47,MSM,Level,1.0,1,50.0,15,16.17,299.44,0,537.0,1.0,16.0,5.0,18,6,1.0,0.0,
NHMD-44,CTM,Level with CI,1.0,0,51.0,30,24.36,451.18,0,537.0,1.0,16.0,5.0,18,6,1.0,0.0,
ZNGY-15,Direct,Level with CI,1.0,0,42.0,20,14.83,358.54,0,563.0,2.0,,17.0,11,4,4.0,0.0,
CQIC-70,Direct,Level,0.0,1,36.0,30,21.13,616.6,0,469.0,0.0,37.0,6.0,21,7,9.0,2.0,23.0
WHDI-84,CTM,Decreasing,0.0,1,32.0,20,21.13,616.6,0,469.0,0.0,37.0,6.0,21,7,9.0,2.0,23.0
KUMG-96,Direct,Decreasing,0.0,0,52.0,20,21.13,616.6,0,469.0,0.0,37.0,6.0,21,7,9.0,2.0,23.0
IGUB-30,CTM,Level,1.0,0,52.0,20,207.21,5084.54,0,470.0,0.0,7.0,3.0,20,7,8.0,2.0,28.0
GFQU-50,MSM,Decreasing,0.0,0,55.0,5,50.0,1036.55,0,470.0,0.0,7.0,3.0,20,7,8.0,2.0,28.0
PKDJ-45,MSM,Level with CI,1.0,0,44.0,25,50.0,1036.55,0,470.0,0.0,7.0,3.0,20,7,8.0,2.0,28.0
VBLZ-24,CTM,Level with CI,1.0,1,44.0,10,50.0,1036.55,0,470.0,0.0,7.0,3.0,20,7,8.0,2.0,28.0
FEQN-40,MSM,Decreasing with CI,1.0,0,54.0,10,10.33,255.5,1,558.0,3.0,,8.0,11,5,3.0,0.0,
UIJS-56,MSM,Level with CI,1.0,0,33.0,5,9.27,179.72,1,558.0,3.0,,8.0,11,5,3.0,0.0,
XMFO-35,CTM,Level,1.0,0,46.0,15,9.27,179.72,1,558.0,3.0,,8.0,11,5,3.0,0.0,
BFZC-56,Direct,Decreasing,1.0,1,63.0,10,9.27,179.72,1,558.0,3.0,,8.0,11,5,3.0,0.0,
EIUO-58,MSM,Level,1.0,0,34.0,30,29.07,0.0,0,551.0,12.0,25.0,3.0,6,4,3.0,0.0,
CBDB-99,Direct,Decreasing accelerated,1.0,1,54.0,20,43.86,1470.77,0,562.0,0.0,12.0,2.0,16,3,2.0,0.0,
PULY-45,CTM,Decreasing with CI,0.0,0,46.0,5,41.37,1423.17,0,562.0,0.0,12.0,2.0,16,3,2.0,0.0,
CCZW-16,MSM,Decreasing,0.0,0,38.0,30,20.44,573.8,0,,,,,,,,,
YXEN-91,Direct,Level,0.0,1,49.0,10,183.56,4987.43,0,555.0,6.0,5.0,7.0,11,3,10.0,0.0,
WIVK-28,CTM,Level,1.0,0,47.0,20,200.39,5332.98,0,555.0,6.0,5.0,7.0,11,3,10.0,0.0,
NYJW-28,Direct,Level,1.0,1,59.0,30,50.83,1043.69,0,555.0,6.0,5.0,7.0,11,3,10.0,0.0,
TSPB-71,MSM,Level accelerated,0.0,0,54.0,30,48.94,1004.67,0,555.0,6.0,5.0,7.0,11,3,10.0,0.0,
NZUJ-52,Direct,Decreasing,1.0,0,28.0,20,32.11,659.12,0,555.0,6.0,5.0,7.0,11,3,10.0,0.0,
HKJR-67,CTM,Decreasing,1.0,0,39.0,10,5.19,91.26,0,580.0,3.0,,0.0,11,5,8.0,0.0,
VRMK-56,Direct,Level with CI,0.0,0,35.0,30,5.19,91.26,0,580.0,3.0,,0.0,11,5,8.0,0.0,
TCJJ-17,Direct,Decreasing,1.0,0,35.0,20,14.83,358.54,0,563.0,2.0,,17.0,11,4,4.0,0.0,
BBZM-16,CTM,Decreasing with CI,1.0,0,28.0,30,40.32,982.11,0,,,,,,,,,
PBQQ-45,CTM,Level with CI,1.0,1,46.0,30,60.49,1139.73,0,522.0,3.0,17.0,1.0,22,8,6.0,0.0,
PZOI-21,CTM,Decreasing with CI,0.0,0,63.0,20,60.49,1139.73,0,522.0,3.0,17.0,1.0,22,8,6.0,0.0,
KAZI-24,Direct,Decreasing,0.0,0,31.0,10,6.24,148.77,0,509.0,,,,7,4,2.0,,
GRTU-34,Direct,Level,1.0,1,44.0,20,6.24,148.77,0,509.0,,,,7,4,2.0,,
GBTO-48,CTM,Level,0.0,1,59.0,10,52.62,1144.16,0,,,,,,,,,
DZTA-97,CTM,Level with CI,1.0,1,53.0,15,49.52,1075.66,0,,,,,,,,,
GCNO-56,CTM,Decreasing,1.0,0,44.0,30,10.32,222.55,1,554.0,0.0,,1.0,10,8,3.0,0.0,
JXXE-97,MSM,Level with CI,1.0,0,46.0,15,10.32,222.55,1,554.0,0.0,,1.0,10,8,3.0,0.0,
DACH-56,MSM,Decreasing,1.0,1,42.0,5,10.32,222.55,1,554.0,0.0,,1.0,10,8,3.0,0.0,
GINT-14,MSM,Level,0.0,0,36.0,15,10.32,222.55,1,554.0,0.0,,1.0,10,8,3.0,0.0,
XLNE-15,CTM,Level,1.0,0,48.0,10,51.35,1541.68,1,546.0,0.0,,4.0,15,6,3.0,0.0,
WPWA-16,CTM,Decreasing,0.0,0,44.0,20,36.29,1046.99,1,546.0,0.0,,4.0,15,6,3.0,0.0,
NDRK-63,MSM,Level,0.0,0,33.0,30,36.29,1046.99,1,546.0,0.0,,4.0,15,6,3.0,0.0,
WKEK-44,MSM,Level,1.0,1,49.0,30,39.3,1145.93,1,546.0,0.0,,4.0,15,6,3.0,0.0,
QYMG-54,MSM,Level,0.0,0,34.0,5,36.29,1046.99,1,546.0,0.0,,4.0,15,6,3.0,0.0,
ICWN-50,Direct,Level,0.0,1,53.0,10,47.72,1021.19,0,568.0,1.0,60.0,4.0,19,4,3.0,0.0,
VBDA-19,MSM,Level,1.0,1,42.0,5,17.01,435.45,0,558.0,2.0,21.0,1.0,16,5,10.0,0.0,
WICN-33,MSM,Level accelerated,1.0,1,54.0,30,19.93,512.62,0,558.0,2.0,21.0,1.0,16,5,10.0,0.0,
GPMZ-43,CTM,Decreasing with CI,1.0,0,52.0,5,19.06,491.19,0,558.0,2.0,21.0,1.0,16,5,10.0,0.0,
TZST-41,CTM,Level,1.0,1,45.0,5,8.01,276.58,0,570.0,6.0,,4.0,20,6,3.0,0.0,
ZUEQ-65,CTM,Level with CI,0.0,0,39.0,20,8.01,276.58,0,570.0,6.0,,4.0,20,6,3.0,0.0,
NXYC-88,Direct,Decreasing with CI,1.0,1,35.0,30,25.65,613.69,0,564.0,1.0,133.0,3.0,18,6,7.0,0.0,
ASYR-72,CTM,Level,0.0,0,45.0,20,25.65,613.69,0,564.0,1.0,133.0,3.0,18,6,7.0,0.0,
OXVR-39,CTM,Level,0.0,0,48.0,10,46.48,1135.93,0,564.0,1.0,133.0,3.0,18,6,7.0,0.0,
